Text,Review-basic-sentiment
"The sign of a classic movie is that it ages like a fine red wine. This movie is no Cabarnet and certainly no Casablanca. I agree with the other reviewers that the children in the movie are an unfortunate mutation that now plagues us nightly in sit-coms and the dialogue is stilted and preachy. But let's look at the obsolete theme of the movie.<br /><br />With the passage of sixty plus years of history comes wisdom. Since Watch on the Rhine, author Lillian Hellman has been exposed as a Bidenesque plagiarist with her so called real-life story ""Julia"" from her book ""Pentimento"". As one of the most odious of a plethora of Western-based USSR apologists, it is obvious her theme in the play and movie was to stir America to action to save the bloody Soviet dictator Stalin and international communism from the fascists, who had just proved their military superiority in Spain.<br /><br />As one reviewer correctly noted, this is not a pro-American play and movie, as Lillian went to her grave an American-loathing communist. This film chronicles that familiar smug stupidity of the intellectual elites that made up the American Left then, just as now the full mooner Left of The Daily Kos and Michael Moore has bought into the conspiracy theories and once again given aid and comfort to those who would destroy America.",Negative
"This is one of those movies that go out of print and are very expensive on eBay. This movie is a little-known, fairly amateurish flick that has the strong advantage of being the only movie that Shannon Doherty appears in multiple nude scenes (looking very seductive, I might add). It also has the minor advantage of being popular in the fetish Shannon Doherty and smoking fetish arenas. It's a fairly mediocre attempt at a horror/drama/whodunit movie. It tries a little misdirection, but you can see what's coming a mile away. Shannon does a decent job with her role, but the woman playing her sister is straight out of amateur-night, as is Shannon's husband character. Avoid, unless you're one of the groups I mention above. Now, let's hit eBay and see if we can unload this thing. 8)",Negative
"Thunder Alley finds Fabian banned from NASCAR tracks after causing the death of another driver. Stanley Adams might want to put him on his team of racers, but the other drivers aren't for having him around.<br /><br />Desperate for employment Fabian hooks up with an auto stunt show owner Jan Murray who's paying him peanuts and trying to capitalize on Fabian's bad rep. He's got to take it, but Annette Funicello who's Murray's daughter provides another reason to stick around.<br /><br />The rest of the film is Fabian's struggle to get back to the NASCAR circuit while at the same time juggling both Annette and his current girl friend Diane McBain. Personally, I would have taken McBain, she has it all over Annette.<br /><br />Thunder Alley is helped by location shooting at the southern NASCAR tracks and good film footage of NASCAR racing. Not helped by a rather silly story which delves into the real reason for Fabian's problems and his rather unrealistic recovery from same.<br /><br />Still fans of NASCAR might go for this.",Negative
"Excellent performance. There still are good actors around! Also great directing and photography. Very true to Shakespear, and a 'must' for all Shakespear fans. Macbeth (Jason Connery) moved me to tears with his final monolog (out brief candle, out)He gave the sphere of moral decay and dark forces a human face, which makes it the more interesting. Helen Baxendale is a very credible lady Macbeth who can be very cheerfull at times and sometimes she just looks like a naughty girl, but deadly in her taste for blood and evil. If you love death and decay, and Shakespears lyrics... this is the one.",Positive
"This movie was so great! I am a teenager, and I and my friends all love the series, so it just goes to show that these movies draw attention to all age crowds. I recommend it to everyone. My favorite line in this movie is when Logan Bartholomew says: ""rosy cheeks"", when he is talking about his baby daughter. He is such a great actor, as well as Erin Cottrell. They pair up so well, and have such a great chemistry! I really hope that they can work again together. They are such attractive people, and are very good actors. I have finally found movies that are good to watch. Lately it has been hard for me to find movies that are good, and show good morals, and Christian values. But at the same time, these movies aren't cheesy.",Positive
"Altered Species starts one Friday night in Los Angeles where Dr. Irwin (Guy Vieg) & his laboratory assistant Walter (Allen Lee Haff) are burning the midnight oil as they continue to try & perfect a revolutionary new drug called 'Rejenacyn'. As Walter tips the latest failed attempt down the sink the pipes leak the florescent green liquid into the basement where escaped lab rats begin to drink it... Five of Walter's friends, Alicia (Leah Rown in a very fetching outfit including some cool boots that she gets to stomp on a rat with), Gary (Richard Peterson), Burke (Derek Hofman), Frank (David Bradley) & Chelsea (Alexandra Townsend) decide that he has been working too hard & needs to get out so they plan to pick him up & party the night away. Back at the lab & the cleaner Douglas (Robert Broughton) has been attacked & killed by the now homicidal rats in the basement as Walter injects the latest batch of serum in a lab rat which breaks out of it's cage as it grows at an amazing rate. Walter's friends turn up but he can't leave while the rat is still missing so everyone helps him look for it. All six become potential rat food...<br /><br />Also known as Rodentz Altered Species was co-edited & directed by Miles Feldman & has very little to recommend it. The script by producer Serge Rodnunsky is poor & coupled together with the general shoddiness of the production as a whole Altered Species really is lame. For a start the character's are dumb, annoying & clichéd. Then there's the unoriginal plot with the mad scientist, the monster he has created, the isolated location, the stranded human cast & the obligatory final showdown between hero & monster. It's all here somewhere. Altered Species moves along at a fair pace which is just about the best thing I can say about it & thankfully doesn't last that long. It's basically your average run-of-the-mill killer mutant rat film & not a particularly good one at that either.<br /><br />Director Feldman films like a TV film & the whole thing is throughly bland & forgettable while some of the special effects & attack scenes leave a lot to be desired. For a start the CGI rats are awful, the attack sequences feature hand-held jerky camera movement & really quick edits to try & hide the fact that all the rats are just passively sitting there. At various points in Altered Species the rat cages need to shake because of the rats movement but you can clearly see all the rats just sitting there as someone shakes the cages off screen. The giant rat monster at the end looks pretty poor as it's just a guy in a dodgy suit. There are no scares, no tension or atmosphere & since when did basements contain bright neon lighting? There are one or two nice bits of gore here, someone has a nice big messy hole where their face used to be, there's a severed arm & decapitation, lots of rat bites, someone having their eyeball yanked out & a dead mutilated cat.<br /><br />Technically Altered Species is sub standard throughout. It takes place within the confines of one building, has cheap looking CGI effects & low production values. The acting isn't up to much but it isn't too bad & a special mention to Leah Rowan as Alicia as she's a bit of a babe & makes Altered Species just that little bit nicer & easier to watch...<br /><br />Altered Species isn't a particularly good film, in fact it's a pretty bad one but I suppose you could do worse. Not great but it might be worth a watch if your not too demanding & have nothing else to do.",Negative
"Arguably this is a very good ""sequel"", better than the first live action film 101 Dalmatians. It has good dogs, good actors, good jokes and all right slapstick! <br /><br />Cruella DeVil, who has had some rather major therapy, is now a lover of dogs and very kind to them. Many, including Chloe Simon, owner of one of the dogs that Cruella once tried to kill, do not believe this. Others, like Kevin Shepherd (owner of 2nd Chance Dog Shelter) believe that she has changed. <br /><br />Meanwhile, Dipstick, with his mate, have given birth to three cute dalmatian puppies! Little Dipper, Domino and Oddball...<br /><br />Starring Eric Idle as Waddlesworth (the hilarious macaw), Glenn Close as Cruella herself and Gerard Depardieu as Le Pelt (another baddie, the name should give a clue), this is a good family film with excitement and lots more!! One downfall of this film is that is has a lot of painful slapstick, but not quite as excessive as the last film. This is also funnier than the last film.<br /><br />Enjoy ""102 Dalmatians""! :-)",Positive
"the reason why i gave this movie a 4 was for a couple reasons, but this movie was not that bad. first off, the editing i found too be pretty poor at times, the script(or what they had of one) was not very good, and if not for Nunzio La Bianca, the acting would have been crap. but all that aside(ha ha i know its like the whole movie) its not that bad for an extremely low ind. , low budget film. If they would have gotten more money, a little better actors(but these ones were intimidating so it was good) and a little more detailed script this movie would be terrific. Somebody has to tell me this guy was influenced A lot by the warriors by Walter hill. i mean this movie is exactly like it. anyone who has seen both those films will agree with me.",Negative
"Imagine the worst thing that could ever possibly be conceived by human intellect. Now imagine something infinitely darker - I mean, worse, than that. Then multiply that by the quantity of the suckiness possessed by the Star Wars Holiday Special. This movie is by far worse than that.<br /><br />""Dracula 3000: Infinite Darkness"", starring such illustrious and reputable actors such as Coolio and Langley Kirkwood (as the film's ""horrifying antagonist"", Count ORLOCK) is equatable to eating one's own feces exclusively for one's entire life, condensed into approximately one hour and twenty minutes. To be frank, there is no way to approach a review of this cinematic tragedy - riddled with Communist propaganda, promotion of drug use, futuristic anachronisms, and quite possibly the worst special effects since the (original) ""War of the Worlds"".<br /><br />The hammer and the sickle of the Soviet Union can be seen proudly displayed throughout the dingy sets they dare call a spaceship. Lenin can be observed on several posters throughout the ""film"". And of course, religion has been abolished for two centuries by then. So they don't know who this ""God"" is, even though they have no reservations about using His name in vain. But of course, in the Socialist Republic of space (presided over by interstellar President Baker), death-stick like drugs are legalized and quite common. Yet handicap mobility seems even worse off than it is today (they don't even have a wheelchair ramp).<br /><br />Racial tension still festers throughout the galaxy in quite a familiar/predictable fashion. We receive great commentary on ethnic division through lines such as ""is Dracula a brotha?"", ""us brothas gotta stick together"", and ""once you go black, you don't go back."" Speaking of the token black characters, one is played by Coolio. Playing a stereotypical stoner, Coolio becomes possibly the most annoying and ridiculous vampire ever. Oh wait, SECOND most ridiculous vampire ever. That prized title goes to our friend COUNT ORLOCK, from PLANET TRANSYLVANIA, in the CARPATHIAN SYSTEM. These two make quite a pair, between Coolio's attempts to cripple a paraplegic, strange attempts at making high-pitched animal noises, a hairstyle 1004 years old, and GIGANTIC stretches of completely worthless dialogue; and Count Orlock's twenty dollar generic Halloween-style vampire costume, exploding coffins, or confusingly inane back story.<br /><br />One wonders if they did not simply give Coolio the opportunity to get ""as high as a kite in space without gravity"", let him interact with the other ""actors"", and just went from there.<br /><br />Count Orlock's motivations are also somewhat in question. Does he want ""infinite darkness"", as the film's subtitle would have you believe? Does he want to eat the crew? Or does he want *Coolio* to ""kill them all""? Or does he desire to give handicapped people a chance in such an inhospitably future? It doesn't really matter, because none of this film's plot makes sense anyways.<br /><br />The highlight of this movie has to be it's ending. More for the fact that it means the movie is over than by any merit of the abrupt trainwreck of a climax they phone in before the credits. Instead of facing Count Orlock off in some sort of duel (the closest we get is a shot of Orlock flailing around at breakneck speeds in front of our protagonist, who dies shortly afterwards), our heroes beat him by cutting off his arm in an ordinary door. Orlock then proceeds to collapse, screeching in pain at a totally mundane yet understandably painful injury. This is by far the most fun you'll get from this movie. Watching a vampire's contorted face as he cries in pain will have you on the edge of your seat - with laughter. Almost worth the four bucks for that alone. Of course, right after that we're treated with one of the film's worst one-liners, the mandatory allusion to sex, and perhaps the most ABRUPT EXCUSE FOR AN ENDING *EVER*. They're driving into the sun, and their ship literally just blows up before they even come remotely close to impact. I think they just outdid the Wachowski bros. for the worst finale ever.<br /><br />I can only sleep at night because we know that a sequel is impossible. Secure in this fact, we can safely say that this is the WORST MOVIE EVER CREATED, and one which will never be exceeded in low quality, lower budget, and lower-est acting talent.",Negative
"I like it because of my recent personal experience. Especially the ideas that everyone is free and that everything is finite. The characters in the firm did not really enjoy their ""real"" lives, but they did enjoy themselves, i.e. what they were. The movie did a good job making this simple day a good memory. A good memory includes not only romantic feelings about a beautiful stranger and a beautiful European city, but definitely about the deeper discussion about their values of life. Many movies are like this in terms of discussion of the definitions of life or love or relationships or current problems in life or some sort of those. Before Sunrise dealt with it in a nice way, which makes the viewer pause and think and adjust her breath and go on watching the film. Before Sunrise did not try to instill a specific thought into your head. It just encouraged you to think about some issues in daily life and gave you some alternative possibilities. This made the conversations between the characters interesting, not just typical whining complaints or flowing dumb ideas. You would be still thinking about those issues for yourself and curious about the next line of the story. The end was not quite important after all. You could got something out of it and feel something good or positive about yourself after the movie. Movies are supposed to be enjoyable. This is an enjoyable movie and worth of your time to watch it. I am on a journey too. The movie somehow represented some part of me and answered some of my questions.",Positive
"I wish I knew what to make of a movie like this. It seems to be divided into two parts -- action sequences and personal dramas ashore. It follows Ashton Kutsher through survival swimmer school, guided by Master Chief Kevin Costner, then to Alaska where a couple of spectacular rescues take place, the last resulting in death.<br /><br />I must say that the scenes on the beach struck me as so stereotypical in so many ways that they should be barnacle encrusted. A typical bar room fight between Navy guys and Coast Guardsmen (""puddle pirates""). The experienced old timer Costner who is, as an elderly bar tender tells him, ""married to the Coast Guard."" The older chief who ""keeps trying to prove to himself that he's still nineteen."" The neglected ex wife ashore to whom Kostner pays a farewell visit. The seemingly sadistic demands placed on the swimmers by the instructors, all in pursuit of a loftier goal. The gifted young man hobbled by a troubled past.<br /><br />The problem is that we've seen it all before. If it's Kevin Costner here, it's Clint Eastwood or John Wayne or Lou Gosset Jr. or Vigo Mortenson or Robert DeNiro elsewhere. And the climactic scene has elements drawn shamelessly from ""The Perfect Storm"" and ""Dead Calm."" None of it is fresh and none of the old stereotyped characters and situations are handled with any originality.<br /><br />It works best as a kind of documentary of what goes on in the swimmer's school and what could happen afterward and even that's a little weak because we don't get much in the way of instruction. It's mostly personal conflict, romance, and tension about washing out.<br /><br />It's a shame because the U. S. Coast Guard is rather a noble outfit, its official mission being ""the safety of lives and property at sea."" In war time it is transferred to the Navy Department and serves in combat roles. In World War II, the Coast Guard even managed to have a Medal of Honor winner in its ranks.<br /><br />But, again, we don't learn much about that. We don't really learn much about anything. The film devolves into a succession of visual displays and not too much else. A disappointment.",Negative
"Oh, how the critics fell all over themselves to praise their goldenboy Paul Schrader (author of Taxi Driver) when this movie came out. I never saw the qualities they were detecting when I watched this movie back in the day, so I re-viewed it, to see if I got it wrong. Mishima is extremely uninteresting. This is a chilly, unremarkable movie about an author living/working in a chilly abstruse culture. The flat reenactments don't hold your attention because they are emotionally adrift and stagy. And the rest of it just sits there being awful... with soldiers singing songs about the masculinity they pledge themselves to, hairsplitting about purity, the admiration of swords, etc.<br /><br />It must be a triumph when you learn you've landed Philip Glass; but then you have to get something out of him. Glasses score offers not a whit of distinction from his other work, nor does it provide the film any perceptible value. In 2010 it should be clear to anyone that Schrader squandered his career on work of no impact or importance (Cat People, AutoFocus, Light Sleeper, Patty Hearst, American Gigolo). He can bore you to pieces, and kill the momentum of a movie, quicker than anyone else. Schrader has made a resume full of lousy, amateurish films.",Negative
Could someone please explain to me the reason for making this movie? Sad is about all I can say; this movie took absolutely no direction and wound up with me shaking my head. What an awful waste of two hours. Noth should be ashamed of himself for taking money for this piece of garbage.,Negative
"This so called movie is horrible! The actors cannot act. There is no plot. I believe they need to start from scratch and film again. I hope that they can correct the acting flaws in this movie. I would like to see the trailer after they shoot it again. Maybe there is hope for it. I am not out to hurt feelings but I believe high school kids can do a better job. The wardrobe could have been much better. Sorry, but this just did not do it for me. I normally enjoy the trailers from this site but... this one i cannot find entertaining. I hope they take criticism well because i believe they will get much much more from others in regards to this film.",Negative
"Yes, maybe there are parts of this film which require suspending belief a little but that doesn't take anything away from the film's charm and wonder. It was shown as part of our town's youth film festival and was the organising committee's favourite. Which is not surprising. The subject matter - coming together in a race-torn, though post-apartheid South Africa is highly topical and the treatment of the theme is inspirational. Of course, as the previous comment mentions the film does have its shortcomings, but the realism of the setting and the way the director treats his subject matter belies these shortcomings. I saw this with my wife and we returned the same evening with the children. A film to watch, meditate, discuss and act upon.",Positive
"I first saw this in the movie theater when it came out, and the crowd was really into the movie which made the experience all the more fun. This is a great cast of characters, many big names in it, a few of which were not as recognized then as they are now. I think it's a great idea if you follow any of these actors, or have loved them in other movies, to add it to your watched list. Some of the scenes actually remind me of the type of well-done comedy as in The Birdcage or even The Clue, kind of odd spontaneous-appearing comedy, with some really professional delivery from these beloved actors. The movie did a great job at giving you some insight, perhaps even very realistic, into the culture of a daytime soap.",Positive
"I have never seen a show as good as Full House. Full House puts all of the newer shows to shame, big time! Anyone who has never seen it, which I don't see how it is possible, should see it. It is a great show for anyone of any age. Full House will make you laugh, it will make you cry, it will amaze you. True, some people feel that there are some ""cheesy"" aspects to the show, but, the positive aspects out weigh all of the ""cheesy"" aspects. Full House ran it's first episode on September 22, 1987 entitled ""Our Very First Show"" and ran it's last episode on May 23, 1995 entitled ""Michelle Rides Again Part II"".<br /><br />The plot of the show is very believable. Danny Tanner (Bob Saget) losses his wife, Pam, in an accident involving a drunk driver. Danny has his brother in law, Jesse Katsopolis (John Stamos), which is Pam's younger brother, and Danny also brings in his best friend Joey Gladstone (Dave Coulier) to help him raise his three daughters. Danny's daughters are named DJ (Candice Cameron-Bure), Stephanie (Jodie Sweetin), and Michelle (Mary-Kate and Ashley Olsen).Joey and Jesse plan on moving in with Danny and his three girls for a few months just to help out and end up living with them for eight years; which is the number of years the show ran for.<br /><br />The following is a short description of some of the characters and the actor/actress who played him/her: John Stamos (Jesse): John Stamos is a great actor. He plays Jesse. Jesse is a rock star waiting to get his big break. In Full House, John Stamos does a great job portraying his character. He looked and played music like his idol, Elvis Presley.<br /><br />Bob Saget (Danny): Bob Saget is also a great actor. He looses his wife in car accident involving a drunk driver. He has to raise three girls without a having the girl's Mother. Bob Saget does a great job portraying a single parent who works full time and still has time to raise his three girls.<br /><br />Dave Coulier (Joey): One word can describe Dave Coulier, funny. He is great. Playing the character of Joey was perfect for him. He does a great job playing the stand-up comedian waiting for his big break.<br /><br />Candice Cameron-Bure (DJ): She is a tremendous actress. She plays the oldest sister, DJ which is short for Donna Jo. She is one of the best actresses I have ever seen. Her acting ability in Full House was very believable.<br /><br />Jodie Sweetin (Stephanie): Two simple words can describe Jodie Sweetin, incredibly amazing! I wish I could say every thing that I would like to say about Jodie, but, I would use up the 1,000 word maximum just on her. She got her start in a kids show called Mother Goose Stories and when she came to Full House, she blew the audience's and creator's mind. Her great looks and absolutely amazing acting ability helped to make the show the success that it was. According to Dave Coulier, Jodie was supposed to be the star of the show. It was supposed to be where she was going to get her big break. Jodie, at five years old when the show first aired, could hit every line perfectly. She showed great enthusiasm. Most young kids can't do this. As you can probably guess, Jodie Sweetin (Stephanie) is my favorite character in Full House.<br /><br />Mary-Kate and Ashley Olsen (Michelle): Great actress. Full House is where they got their start. They received the part of Michelle because they were the only babies who did not cry while in front of a camera.<br /><br />There are many more cast members that should be recognized. These are the original characters from when the show first went on the air in 1987.<br /><br />The only negative thing that I can say is how Full House became The Michelle Show towards the end. I think it was to focused on her towards the end. Especially when I think Jodie and Candice were much better at acting.<br /><br />Full House is a great show for everyone. It can teach you a lot. One of the biggest things it can teach you is that everyone can live a great life even if a tragedy, such as loosing a family member, occurs. Full House continues to attract new fans. With all this said, there is only a couple things left to say; Full House will never die, and, thank you, the cast of Full House, for giving everyone a show that they can enjoy.",Positive
"Well I guess I know the answer to that question. For the MONEY! We have been so bombarded with Cat In The Hat advertising and merchandise that we almost believe there has to be something good about this movie. I admit, I thought the trailers looked bad, but I still had to give it a chance. Well I should have went with my instincts. It was a complete piece Hollywood trash. Once again proving that the average person can be programed into believing anything they say is good, must be good. Aside from the insulting fact that the film is only about 80 minutes long, it obviously started with a moth eaten script. It's chock full of failed attempts at senseless humor, and awful pastel sceneries. It jumps all over the universe with no destination nor direction. This is then compounded with, ............................yes I'll say it, BAD ACTING! I couldn't help but feel like I was watching ""Coffee Talk"" on SNL every time Mike Myers opened his mouth. Was the Cat intended to be a middle aged Jewish woman? Spencer Breslin and Dakota Fanning were no prize either, but Mr. Myers should disappear under a rock somewhere until he's ready to make another Austin Powers movie. F-, no stars, 0 on a scale of 1-10. Save your money!",Negative
"Five minutes into this movie you realize that you have seen it all before. It is BOILER ROOM. It is THE FIRM. And it is THE DEVILS ADVOCATE. And there are NO new elements here. Except for the all-to-clear Bill Gates-allegory. Conpsiracies are always good stuff for movie-making, but why does it have to be so extreme ? Boiler room is a good movie, because it - for a while at least - seems realistic. In Antitrust everything is wrong. How realistic is it for example that your boss pay an impostor to be your girlfriend in order to make you work harder and control you ? I'd give it 1, but the soundtrack is OK, so 2/10.",Negative
"I've loved all of Cream's work, even as there is such a small and precious catalog of work to take hold. Even when they go for as long as twenty minutes with some of their songs (Spoonful and Toad off of Wheels of Fire are prime examples) still rock the socks off of more than half of any given rock act working today. This power to gel on stage is given one of the most anticipate rock band reunions ever with their Royal Albert Hall shows last year. They may have gotten older, as have their fans, but the energy is still there, with the great arrangements of classic blues songs as well as their own. The renditions of White Room, Badge, Politician, Spoonful, Sunshine of Your Love, not one seems to miss a beat. Clapton's solos have a formation that he sometimes doesn't have when on stage with his solo band. Ginger Baker, enough said. Jack Bruce is sturdy enough with his vocals still with a kind of power that Clapton could never get on his own. Bottom line, if you want to see what were the best shows you wish you had seen last year (well, some may have seen them), it's all on this DVD, with cool special features.",Positive
"I have watched this movie at least ten times. I do not agree with the previous comments. This is a tongue in cheek movie and some of the acting is meant to be stilted. Men like Paul Cowley are few and far between, women like Linda, unfortunately, are a dime a dozen. The sad thing here is that although similiar relationships like this rarely lead to murder and frame ups, it is an all to familiar scenario. Boy worships girl, girl doesn't know he exists, they grow up, man sees woman he fantasized about down and out and rescues her. Bottom line, she never did love him-he came along at the right time and she used him. Thomas is excellent as the nerdy but adequate Paul. His portrayal is sensitive and touching. Madsen is perfect as the femme-fatale. What really moved me was the final scene. Paul says he eventually cried, but not for Linda, his wife, but for the unknown girl he had watched from a distance so many years ago..and longed for..and loved. And I loved the close-up of Thomas at the end.",Positive
"While I had wanted to se this film since the first time I watched the trailer, I was in for a deep surprise with this film. While some of the elements and actions of the characters seemed a little too cartoonish,' the dark nature of the film really makes this a much different experience. Instead of the feel-good-happy-story, this film takes you in another direction that proves to be uplifting, but also disturbing. Most kids won't understand some of the darker moments in the film, which makes this film rather watchable for adults. I was also impressed with the cinematography, using animation and digital animation to create a seamless network of pans and tilts. The musical score was once again solid, proving Hans Zimmer is the go-to guy when it comes to animated scores, and I never thought I would say I actually enjoyed Brian Adams' music.",Positive
"This movie has some fatal flaws in it, how someone could walk through an open back door of a highly secure medical facility is unbelievable. Then this same person just walks around the facility and enters the Dr.'s office, is just bad writing or bad editing. <br /><br />Very very very predictable movie. <br /><br />I am not sure how this film got made, except it is was filmed in Canada, and probably received a government grant. <br /><br />I must say the person playing Aaron, Cory Monteith, did a good job.<br /><br />Unless you are really bored and there is nothing else to watch on television then I would say it will kill some time, but otherwise, it is a movie no actor would want on their resume.",Negative
"I went into this movie hoping for an imaginative twist on the Second Coming. Boy, was I ever wrong. BBC are dullards at pacing a movie, total idiots at creating suspense, fools at building intensity. And this movie is no exception to the rule of how much BBC sucks.<br /><br />Ugh, the pacing and time-wasting laborious dialogue was just painful to sit through. The first 30 minutes felt like 2 hours. I kept looking down at my watch wondering when the pointless, monotonous drivel would end. They wasted a perfectly good actor in the lead role, because the material is so lazy, and sloppily, written. Everything that happens is just to kill time.<br /><br />Out of 155 minutes, only 15 minutes are interesting (the controversial ending). What a shame. Reading the plot summary is more interesting than watching the movie. The preaching, the ""am I God"" endless blah blah blah-ing, the dumb as doornails boring miracles... UGH.<br /><br />DO NOT WATCH THIS CRAP.",Negative
I knew this was headed for disaster after looking at the clock within 7 minutes of air time. The story line: Two people get married. They move into the wife's parents home. And husband doesn't get along with father-in-law-and if you haven't seen this plot before you probably have not watched TV for the last 15 years or so.,Negative
"Not for everyone, but I really like it. Nice ensemble cast, with nice contributions from better known players (like Stockard Channing) and strong eye candy (from Sheila Kelley). What really works is the bond between the three brothers! Try it, you'll smile a little.",Positive
The Commenter before me stated this movie is the worst that was ever forced upon him/her as a child. I have to say though that I loved this movie when was little and I still love it today. The movie has the best running theme of all-family togetherness. Considering the time period the movie was released I thought the movie was acted out well. I only wish I could still find a copy of it somewhere!! Of all the 1980's films I watched as a kid this was on of my favorites. I know I probably watched it at least once a week with my brother and my mom. I would definitely recommend it to anyone I know-or don't know. So if you do find a copy of it I suggest watching it! It's wonderful and heartwarming.,Positive
"Can fake scenery ruin a picture? You wouldn't think so, but it actually for me in here. Listen, I have a lot of classic-era movies and I know pretty much what to except, such as the drivers steering immobile cars in front of a screen, etc. But a lot of that hokey business has to do with action scenes. To have fake scenery, fake mountains and flowers shot after shot as seen in ""Brigadoon"" gets insulting after awhile. <br /><br />As far as the music entertainment went, this is always subjective. What songs one person likes, another may not so that shouldn't be a big part of judging a film (whether someone likes the songs). I could blast this movie for its corny 1950 songs, dances, romances and characters but that was the '50s and a lot of people liked this sort of things. Musicals did very well in the '50s. Me, I liked the '30s and '40s with the great taps. By the '50s, tap was out and this new stuff - which I can stand - was it. Does that make this a lousy movie? No. It just makes one I didn't care for very much<br /><br />Despite the good cast, good director and high expectations, this film bombed at the box office, and with me. I should have liked it more, being a dreamer myself and that's a nice part of this story. I am not the cynical type and a nice town and nice people making me feel good sounds awful appeal. Then why couldn't I connect with this film? Part of it also was the dancing. I don't care for the stuff that replaced tap dancing on screen. But - no - the thing really turned me off what that staging. There was no Scotland, no highlands, just a hokey- looking background to make it look that way and it turned me almost from the start. Score one point for today's realism where they ""go on location"" most of the time.",Negative
"The word honor should be erased from the vocabularies of all nations. It aggravates male dumbness and is responsible for the death of millions of innocent people. Anybody who does not agree should not care to continue reading this comment.<br /><br />As can be expected with these screenwriters, Yakuza is an engaging crime thriller with quite a lot of respect for the ethnical background against which it is acted out. Friends of gore and violence will not be disappointed either, but especially towards the end violence becomes somewhat pointless, redundant and downright silly. Contrary to other reviewers I found Robert Mitchum's performance not very good. This is an actor who definitely did not improve with age. He looks like a tired janitor (it does not go too well with the part), and his air of detachment which made him such an impressive screen presence in earlier years comes through as either confusion or lack of interest. Ken Takakura and Richard Jordan are very good as man of honor and young, intelligent, feeling thug respectively.<br /><br />The best way to stand this movie is seeing it as a tragic comedy. Things are set in motion by the Mitchum character's asking the Takakura character a favor based on wrong assumptions. The error quickly becomes evident, but the sense of honor demands they must not back off. So they start sneaking around, shooting in all directions, wielding swords and wrecking their friend's arty apartment (although the guy pleads with them stop it, please"" all through the corresponding fight). Bodies start piling up and the story ends with Mitchum's character making his point: If YOU give HIM YOUR little finger, I will give YOU MINE. Well, it's the least he can do, can't he? So he pulls out a knife, takes a resigned breath and starts sawing off said extremity (outside the frame, luckily). It was a moment which probably should have been solemn. It just made me laugh.<br /><br />The use of locations is very good in this movie. I particularly liked the scenes filmed in and around the International Conference Hall on Lake Takaragaike, an interesting futuristic building by architect Sachio Otani (the Kyoto protocol was signed there). To me the presentation of architecture seems better here than in Sydney Pollack's more recent documentary Sketches of Frank O. Gehry which is about architecture and nothing else.",Negative
"Exceptionally bad! I don't expect much from Garcia since he is one of the most overrated actors today but Keaton really should have known this movie would suck and gotten out while he could (not that I'm especially fond of him but hey, he did batman).<br /><br />In one scene Keaton is transported to a hospital chained down and wearing a Hannibal Lecter kind of face mask when two attack dogs bark at him (dogs can sense evil you know (puke)) and Keaton growls back at them making them back off and whine with their tails between their legs. Did the movie turn comedy right there? Garcia makes a fool out of himself in an interrogation scene with dialogue only a complete retard could find plausible and the kid is too annoying to feel sorry for..<br /><br />If you are gonna make a movie with as poor a plot as this you need some charm, humour, some solid action. Take Die Hard for example which is great despite its rather crappy plot.<br /><br />Even though Keatons character was a joke i routed for him all the way. I wanted to see Garcia cry over his dead kid and Keaton sipping martinis on some paradise island, however! This movie makes for a good laugh.. Watch it with a witty friend and you can have some fun as this movie begs for wisecracks in almost every scene. <br /><br />All in all its an insult to one's intelligence and a huge waste of money. Greed made this movie and thank god it bit its own ass.",Negative
"I used to LOVE this movie as a kid but, seeing it again 20+ years later, it actually sucks. Up The Academy might have been ahead of it's time back in 1980, but it has almost nothing to offer today! Movies like Caddyshack and Stripes hold-up much better today than this steaming dogpile. No T&A. No great jokes except for the one-liners we've all heard a million times by now.<br /><br />I recently bought the DVD in hopes that it would be the gem I remembered it being. Well, I was WAY off! The soundtrack had only 2-3 widely-recognizable hits (not the smash compilation others had mentioned) and the frequent voice-overs were terrible. The only thing that was interesting, to me, was predicting what the character's lines were before they said them. Yep, I watched this movie that much back then! <br /><br />The only reason I am writing this review is to give my two cents on why this movie should be forgotten, sorry to say. :(",Negative
