Text,Review-basic-sentiment
"They make everything too easy in this film. It sort of reminded me of Indiana Jones where he hides on the outside of a submarine during an ocean crossing. Everybody knows everything that's going on, it's just real easy to get anyplace you want in the White House. I don't even know why I watched half of it. Because I like Charlie Sheen and Donald Sutherland. I expect the usual ability to dodge bullets from every angle, and be able to run faster than a motorcycle (usually it's faster than a car in a garage or a allyway). It was silly, mostly, and I didn't even know then had a ten-story elevator in the White House. Anyway, anything conspiratorial is always interesting.",Negative
"This is the weakest of the series, not much of a plot and a rather odd-looking Wallace. But it's still pretty good, considering. A sign of greater things to come!<br /><br />6/10",Negative
"After hearing about George Orwell's prophetic masterpiece for all of my life, I'm now 37, but never having read the book, I am totally confused as to what I've just seen.<br /><br />I am very familiar with the concepts covered in the novel, as i'm sure most are, but only through hearsay and quotes. Without this limited knowledge this film would have been a complete mystery, and even with it I'm still no more educated about the story of 1984 than I was before I watched it.<br /><br />On the plus side...<br /><br />The cinematography is amazing, Hurt & Burton deliver fine performances and the overall feel of the movie is wonderfully grim and desolate. The prostitute scene was a fantastically dark piece of film making.<br /><br />Now for the down sides, and there are plenty...<br /><br />There is a war going on, (at least as far as the propaganda is concerned), but why & with who? Nothing is explained. There are a couple of names bandied about (Eurasia etc), but they mean nothing without explanation.<br /><br />Who is Winston? what does he do? where does he come from? where does he work? why is he changing news reports? why isn't he on the front line? Why doesn't he eat the food in the canteen? What is that drink he's drinking through the entire film? Why is he so weak & ill? Why isn't he brainwashed like the rest of them? What's the deal with his mother & sister? What happened to his father? A little back story would have been nice, no scrub that, essential for those like myself that haven't read the book. Without it, this is just a confusing and hard to follow art-house movie that constantly keeps you guessing at what is actually going on.<br /><br />The soundtrack was dis-jointed and badly edited and the constant chatter from the Big Brother screens swamps the dialogue in places making it even harder to work out whats going on. I accept that this may have been an artistic choice but it's very annoying all the same.<br /><br />Also, I know this has been mentioned before, but why all the nudity? It just seemed totally gratuitous and felt like it had been thrown in there to make up for the lack of any plot coverage.<br /><br />I personally can't abide the way Hollywood feels it has to explain story lines word for word these days. We are not all brainwashed simpletons, but this is a few steps too far the other way. I can only imagine that it totally relies on the fact that you've read the book because if this film really is the 'literal translation' that I've seen many people say, I would find it very hard to understand why 1984 is hailed as the classic it is.<br /><br />There's no denying that it was light years ahead of it's time and has pretty much predicted every change in our society to date, (maybe this has been a sort of bible to the powers that be?), but many sci-fi novelists have done the same without leaving gaping holes in the storyline.<br /><br />I guess I have to do what I should have done from the start and buy a copy of the book if i'm to make any sense out of this.<br /><br />All in all, very disappointed in something I've waited for years to watch.",Negative
"I like this movie above all others. It is ""multi-layered""; there is so much to see and appreciate. Every viewing brings a new appreciation of the story-line, the plot and the characters. Faultlessly acted and extremely enjoyable if you take the time to watch it and appreciate it. I love the interaction between the players; the subtle relationships; the period atmosphere. Ralph Fiennes is perfectly cast as the brooding lover and Geoffrey the wronged husband is beautifully underplayed by Colin Firth. The scene in the sand storm where Catherine & El-masy are discussing the different types of sand storms is one of the high-lights of the film and where the affair really starts. The other relationship between Hanna & El-masy is yet another ""layer"" of the movie which is totally enchanting (and heart-rending). A worthy winner of so many awards.",Positive
"I went to see this movie (actually I went to see Family Portraits, which contains Cutting Moments + 2 other short films by Douglas Buck) at the Mar del Plata festival (Argentina)... I just couldn't watch it! I had to cover my eyes after the 1st half of Cutting Moments and take a peek every once in a while. By the time it was over, my stomach was upside down and I felt light headed. I just HAD to leave the cinema a few minutes after the 2nd short begun (BTW, of course I was not the only one who left the room). It was WAAAAY too violent and disgusting for me! I am impressed by the many brave people who actually loved it. I just don't get how you can love that kind of movies! The shocking and bloody and horrible images I saw got really stuck in my head for like two days!! I also try to analyze the story (my boyfriend did see the whole thing and told me about it) and I just don't think it makes any sense. I mean, that amount of violence and stuff, makes no other sense than to try to shock people. And that's not a good enough reason, I think. There's absolutely nothing in this movie that I can say ""Well, at least 'x' thing about it was good"". But well, I guess I will never understand that kind of films.",Negative
"Although this film has had a lot of praise, I personally found it boring. There are some nice Brasilian sunsets and the characters are believable, but the story of how they interrelate, even if very unusual by our standards, is not interesting enough to sustain a movie this long. The central woman takes up with one man after another in a close knit way and putting the interests of her children first. As the tolerance of the various men is stretched, we see their characters develop. The story unfolds with dignity and aided by excellent acting. It is a rare glimpse into the Brasilian hinterland, far from the city, but hardly exciting enough to keep one's eyes open for.",Negative
"MYSTERY MEN has got to be THE stupidest film I've ever seen, but what a film! I thought it was fabulous, excellent and impressive. It was funny, well-done and nice to see ridiculous Super Heroes for a change! And being able to pull it off! This was great! I'll definitely watch it again!",Positive
"This movie has to be one of the most boring and stupid movies that Perrugorria have done. <br /><br />It looks like a commercial from beginning to end. The ¨director¨spent the whole time on a tripod, it doesn't have pace, rhythm. It's illogical. what a mess. You can tell what's gonna happen since the first 15 minutes, and the ending...Wow<br /><br />------spoiler-------<br /><br />Jesus Christ, how the hell Perrugorria got shot? Are you serious? Worst scene of someone getting shot ever!<br /><br />------end of spoiler-----<br /><br />Bad directing, bad script, bad acting...Really bad overall. I wouldn't recommend this movie at all. It's a waste of money and time.",Negative
"After watching the first 20mn of Blanche(sorry I couldn't take more of it), I have now confirmed she does not. <br /><br />Basically, this ""movie"" is an insult to the real french actors participating in this farcical piece of junk. It starts from a concept successfully used in French comedies (""Deux heures moins le quart avant Jesus Christ"", ""La Folie des Grandeurs"",...): a historical movie with anachronic tone / dialogues. This can give brilliant results if supported by brilliant actors and a ""finesse"" of direction avoiding the dreaded ""heavy comedy"" stigma.<br /><br />Unfortunately, the horsey-faced Lou Doillon ruins everything and Blanche, instead of a comedy, just turns into an horror movie. Horror to cinephiles who want to be puzzled and shocked watching fine actors such as Decaune, Zem or Rochefort struggling in the middle of this gaudy burlesque kitchy-prissy farce.",Negative
"Dick Tracy is one of my all time favorite films. I must admit to those that haven't seen it. You will either really love it or really hate it. It came out a year after the success of Batman. So everyone's expectations were so high that many were let down simply because the plot is so simple. But its based on a comic strip...what did you expect? Creatively, this movie is amazing! The sets, make-up, music, costumes, and the impressive acting make this film fantastic. The film has bloodless violence and no bad language - that's something rare these days. Directed, produced, and stars Warren Beatty as the ace crime fighter going up against Al Pacino's evil Big Boy Caprice and his mob of thugs. Madonna steals the show as the seductive Breathless Mahoney. This is one of the best characters Madonna has ever played. She has the best one liners I've heard! Madonna fans would love it! One of the coolest things about the film is that they only used seven colors to make it look like a comic strip. This film is truly a piece of artwork that is sadly overlooked by the public. To sum things up, this film brings out the child in all of us. It's a film that will leave you smiling at the end.",Positive
"When I first watched Robotboy, I found it fresh and interesting, but then I noticed, that with each episode this show is trying to teach you how to behave yourself, what is good/bad. Episodes became predictable. And main characters are not interesting. Again we see a hyper-smart boy, beaten by his older brother, parents who don't understand their kid, and his friends: girl and fat boy. Also this show has no logic. A super-modern robot who works on two AA-size batteries, and can use a lot of weapons. But the biggest problem is the difference between activated and super-activated modes. We see two different robots, and it declines main idea of the show: ""Robot must learn how to behave himself in human society""",Negative
"First of all ""Mexican werewolf in Texas"" is not a werewolf movie. This title is bullcrap. The story is actually about a Chupacabra that kills all the local villagers in the little town of Furlough in Texas. I suppose the distributors renamed the original title so that it would make some extra bucks or something. And I guess it actually works because that's the reason why I bought this piece of crap, it sounded so stupid. Anyway the movie isn't any good. Actually it's bloody awful. But I didn't expect anything else when I bought it. It's a low budget horror movie with a Chupacabra monster. If you enjoy low budget horror with bad dialog, actors and some gore then you should check into this movie. But I must warn you, this movie is really baaaaaaad.<br /><br />This movie has some of the worst acting I have ever seen. The actors try to hard and t it gets completely ridiculous. They almost never say a line in a normal way. They always have this completely wrong tone about just everything they say. It's so stupid it almost looks like a freakin parody. It's like they shot each scene only one single time and were happy about it. The worst of them all is the blond girl which is supposed to play a bimbo. She's the worst of them all. I have never seen an actor as bad as her (And I've seen Pteradactyl). Even when her boyfriend dies she can't stop being a bimbo about it. I hate her.<br /><br />Some of the shots in this movie were actually quite good. The ones that where shot in the daytime are all pretty decent for a low budget project. But most of the movie is shot in the night when the Chupacabra strikes and the lighting is way too dark. The gore scenes are few and short, but really grizzly and violent. The effects are pretty hilarious really, but that's the way I like it. The Chupacabra looks pretty messed up, and it's easy to see that it's a guy in suit.<br /><br />Overall this movie should only be watched by extreme fans of low budget flicks and it's very important to not watch this alone because you will probably be bored to death. I recommend watching this flick with your friends and some beer.",Negative
"Well, I bought the Zombie Bloodbath trilogy thinking it would be mindless gory fun. That's what it is, without the fun. This film truly is mindless, it is absent of any plot or character development, or any sort of storyline. The basic problem with this movie is the kills and gore. Basically, every kill looks EXACTLY the same. ZOmbies ripping someone apart. Yeah, that's okay, but you need some original kills too. I mean it got really lame, every kill looked exactly the same, filmed exactly the same way. Thats what killed me. I love gore, and the gore in this film did nothing for me. It was just boring. No storyline, just the same lame scene over and over again with a different person. I wanted to like this movie, too. I love shot on video gore movies...like Redneck Zombies. But I couldn't kid myself. This film has it's good points, but none of those are in the film. I understand that many of the ""zombies"" helped out with the flood and there were like over 100 zombies, which is pretty cool how they got so many people involved and helped out in the world. But overall, this is a terrible film.",Negative
"This movie was probably the worst movie I have ever seen. Here are the things that immediately jump out at me: 1. The woods were more like hills in Los Angeles with a couple trees and brush. Not scary whatsoever. News flash, if you are filming in the Southern California area, big bear is only an hour away. They actually have trees there.<br /><br />2. The writing was absolutely without a doubt the worst dialogue I have ever experienced. Every possible line in the movie was unoriginal, cliché, or just plain stupid. For instance the name of the camp is ""camp blood"" (lame), the name of the clown is ""the killer clown"" (lame). What is a clown doing in a forest anyway? Was that the only mask they could find? 3. The last but certainly the least was the acting. Absolutely the worst group of actors and actresses ever assembled. A virtual cornucopia of shitty lines and poor acting. Worst part by far was when then randomly flash back to this fat foreign girl getting naked for a a photograph. It's a really long scene and I guess she was supposed to be sexy, but she was NOT. Also, and this was one of the few enjoyable parts of the movie for me, was this tool who is supposed to be ""athletic."" For instance when he is bored in the movie he grabs a couple rocks and starts doing curls with them. Then later on he is supposed to be running for the clown and it is immediately clear with his very ""girl like"" run, that he is quite far from athletic. Oh and to the girl who played Kat, good Lord stop singing. That song you sang for the credits makes me want to kill myself.<br /><br />If for some reason you do see this movie, I would at least recommend watching the special features. The group of jackasses who made this film talk about it as if it is this really original story. In fact one of the girls actually says that she let some of her friends read the screenplay and none of them could predict the ending. Apparently she hangs out with special kids.",Negative
"this film is quite simply one of the worst films ever made and is a damning indictment on not only the British film industry but the talentless hacks at work today. Not only did the film get mainstream distribution it also features a good cast of British actors, so what went wrong? i don't know and simply i don't care enough to engage with the debate because the film was so terrible it deserves no thought at all. be warned and stay the hell away from this rubbish. but apparently i need to write ten lines of text in this review so i might as well detail the plot. A nob of a man is setup by his evil friend and co-worker out of his father's company and thus leads to an encounter with the Russian mafia and dodgy accents and stupid, very stupid plot twists/devices. i should have asked for my money back but was perhaps still in shock from the experience. if you want a good crime film watch the usual suspects or the godfather, what about lock, stock.... thats the peak of the contemporary British crime film.....",Negative
"My observations: Postwar hilarity. Tom Drake and Grandpa from ""Meet Me in St. Louis"" two years later (the year I was born). Donna Reed charming and pretty. Margaret Hamilton good as always; smaller part than in ""Wizard of Oz"". Spring Byington way prettier, also with the prerequisite perky small nose lacked by Hamilton. Tent scene at end with former boy next door was hilarious. As a two year veteran of Army tents, he looked pretty youthful and inexperienced when I looked into his eyes.<br /><br />I used to work in a department store, and it was just as elegant as this one. Sadly, it has disappeared and faded into obscurity. We were famous for those great show windows that were used to lure passersby into the store, to get them to buy all of that wonderful merchandise.<br /><br />10/10",Positive
"This is definitely a good movie unlike what other people are saying. Peline and I have both seen the movie 3x and the end is cheesy but that is part of the package... to experiment with death is the same as trying to defy it, so the movie is cool. For those who wish to see a classic Kevin Bacon movie, see this please. take care greeting from Istanbul. we will write 10 lines if you really want us 2 but we think it is a waste of time bye. The rest of this review should not be taken seriously because we just wrote it to fill the 10 line requirement (which is crazy) but we are kind people and will therefore adapt to the rules that are set out for us. So people watch this movie not because we wrote 10 lines, but because it is good. and by the way we wrote 12 lines!!",Positive
"Well, now that all of the director/ productions company's friends and relations have posted their shill reviews after seeing this at various festivals, I guess it's time to show reviews written by people who actually paid 10 bucks to see it.<br /><br />Like the director's ""Dear Jesse"" (the only other one of his films I have seen), ""Loggerheads"" suffers from a lack of focus and too many ideas crammed into an indie budget. I swear, this guy might have better luck doing miniseries. I kept waiting for the various plot threads to come together, but they only intercepted at points blatantly forshadowed in a way obvious to all but the most dense viewer. It was like watching a season of Lifetime made-for-TV movies crammed into one, long (did I say LOOONG) sketch on the old ""Carol Burnett"" show. Maybe an enterprising male suitor could take his girlfriend to see this and then exclaim ""Hey...remember all of the chick flicks we went to last year...the one about the adoptive mother...the one about the gay guy...the one about the Christian housewife. We went to THREE Chick Flicks last year; so now we have to go see Terminator 4!"" I guess one has to do anything to cast a familiar actor to get funding, but what oh what is Bonnie Hunt doing in this flick? She isn't exactly known as a dramatic actress, and this attempted ""performance"" won't be sending Mr. Oscar to her door. I mean (speaking of Lifetime Original Movies), wasn't Valerie Bertinelli or Farah Fawcett available? Ms. Hunt has always come off to me as cold, maybe she should have played the other mom? I wish I would have chosen ""Capote"" to fill my weekly Gay-themed Indie Allowance..oh well, maybe next week. I think there is a good reason why Capote is playing at tons of theatres all over the NYC area and this one is playing at only one; let the distributors faith in this flick assure to to run in the opposite direction if you don't trust this review!",Negative
"I rented this movie from a local library without having any prior knowledge of the book it is based on or the movie itself, purely based on the chance that it's one of those rare, overlooked gems that one can discover from time to time and really enjoy.<br /><br />Unfortunately this is not one of those movies. I am not sure if this is a movie driven by sentimentality or worse, deliberate agenda, but certain elements of it made it impossible to immerse. It is supposed to portray a struggling immigrant worker community which tries to cope with the difficult realities of their life. That is a fine premise and it could have made for a gripping story, but the execution just made me alternate between getting annoyed and amused at the ridiculousness of it.<br /><br />Here we have a community of simple farm workers who migrated to the US in search of employment and who get used and abused repeatedly by evil white men. And when I say evil - I mean EVIL. All white people in this movie are sinful, racist, sadistic, abusive devils whose sole purpose in life is sexual depravity intertwined with exploiting the poor immigrants. It would be a sad story if it wasn't so unintentionally grotesque and therefore hilarious.<br /><br />The portrayal of the immigrants is also a poster-worthy example of exaggeration except that it goes in the opposite direction. The immigrants are saintly, clean and could serve as ointment for boo-boos and ouies the world over. I couldn't help but laugh when I saw these ""field workers"" presumably digging in the ditches all day with their notoriously clean clothes and chiseled hair cuts from a top notch hair salon. A little restraint and a more unbiased hand at the helm could have made this a much better movie evoking some intended emotion rather than sarcastic snickers.",Negative
"Originally I was a Tenacious D fan of their first album and naturally listened to a few tracks off The P.O.D. and was rather disappointed. After watching the movie, my view was changed. The movie is pretty funny from beginning to the end and found my self engaged in it even though it was really was a stupid storyline because of the attitudes that KG and Jaybles portray in the movie. <br /><br />Much more entertaining and enjoyable than movies I have seen in the theaters lately. ex. Saw III (dull and dragging), Casino Royale (way to homo-erotic) which in prior installments I have really enjoyed <br /><br />If you enjoyed Borat, you will enjoy the tale of The Greatest Band on Earth",Positive
"Yes, it is a bit cheesy. But it's suspenseful and entertaining, and one of my favorites; there are some excellent actors in the film, and they do a commendable job given the limitations of plot and characters. It's interesting to see David Soul in a 'bad guy' role; I thought he was quite believable--and rather chilling--as the ever-more-paranoid CO. Robert Conrad is a long-time favorite--I think he brings his character to life very well; and Sam Waterston has been star quality in everything of his I've watched--movies or TV. <br /><br />I watch this movie every so often but our tape (a VHS TV copy I got) is such poor quality it's difficult to fully enjoy it. This is a movie I think they should put out on DVD; maybe it wouldn't be universally sought after, but I'm sure there are lots of people like me out there who like this sort of film so there WOULD be a market for a DVD version. I'll keep hoping!",Positive
"I hate to comment on something I didn't finish, but if I spare one person what I sat through for almost an hour before turning it off in disgust, it will be worth it. <br /><br />I decided to watch this with an open mind, knowing it was on the bottom 100.<br /><br />Bad idea. I usually love crude humor, or can at least tolerate it. I love so-called ""black"" comedies. I'm not easily offended, either. <br /><br />It started off okay and quickly went downhill. I laughed a few times (for example, when the main character got stuck in the airplane toilet), but that was it and didn't compensate for the strong disgust I felt.<br /><br />I didn't laugh when the dog got sucked into a jet engine. I usually can't see the humor in animals dying (except in Animal House). I didn't laugh at much else of the nastiness, either. I turned it off after an incident involving a blind man and a baked potato that I don't care to repeat the details of, only that the wave of nausea still hasn't passed over me. <br /><br />Simply put, it was smut-filled and simply not funny with barely any plot. This is one of the times when if you don't have something nice to say, you should get the word out.<br /><br />Don't say I didn't warn you.",Negative
"The word honor should be erased from the vocabularies of all nations. It aggravates male dumbness and is responsible for the death of millions of innocent people. Anybody who does not agree should not care to continue reading this comment.<br /><br />As can be expected with these screenwriters, Yakuza is an engaging crime thriller with quite a lot of respect for the ethnical background against which it is acted out. Friends of gore and violence will not be disappointed either, but especially towards the end violence becomes somewhat pointless, redundant and downright silly. Contrary to other reviewers I found Robert Mitchum's performance not very good. This is an actor who definitely did not improve with age. He looks like a tired janitor (it does not go too well with the part), and his air of detachment which made him such an impressive screen presence in earlier years comes through as either confusion or lack of interest. Ken Takakura and Richard Jordan are very good as man of honor and young, intelligent, feeling thug respectively.<br /><br />The best way to stand this movie is seeing it as a tragic comedy. Things are set in motion by the Mitchum character's asking the Takakura character a favor based on wrong assumptions. The error quickly becomes evident, but the sense of honor demands they must not back off. So they start sneaking around, shooting in all directions, wielding swords and wrecking their friend's arty apartment (although the guy pleads with them stop it, please"" all through the corresponding fight). Bodies start piling up and the story ends with Mitchum's character making his point: If YOU give HIM YOUR little finger, I will give YOU MINE. Well, it's the least he can do, can't he? So he pulls out a knife, takes a resigned breath and starts sawing off said extremity (outside the frame, luckily). It was a moment which probably should have been solemn. It just made me laugh.<br /><br />The use of locations is very good in this movie. I particularly liked the scenes filmed in and around the International Conference Hall on Lake Takaragaike, an interesting futuristic building by architect Sachio Otani (the Kyoto protocol was signed there). To me the presentation of architecture seems better here than in Sydney Pollack's more recent documentary Sketches of Frank O. Gehry which is about architecture and nothing else.",Negative
"I wouldn't say this totally sucked, but if it wasn't for Netflix I wouldn't even have this in my house. Steve Martin's eccentric president of a chain of health food stores falls flat. He's just not funny. He's another in a LONG slew of SNL rejects that can only find work whoring themselves to the next SNL movie. The birthing coach with the Elmer Fudd lisp is about as funny as it is original. Amy Poehler simply goes through the same motions she would for a 7 minute SNL skit which is about as funny as SNL lately. The only thing going for this movie is that Tina Fey is easy on the eyes. The ending was predictable as soon as you heard her character couldn't get pregnant. The subject matter could have opened up to other comedic attempts, but it seems to simple simmer along, not really entertaining or creating laughs.",Negative
First let me be honest. I did not watch all this movie. I watched the first five minutes and when i realized that I had nearly fallen to sleep i decided that I may as well fast forward and see if it got any more interesting later on... It didn't. This film is just a collection of lame attempts to make a story which is already uninteresting and badly told into something that it would never become: a decent horror movie. Because I feel it is important to say that even a movie with poor special effects can still be good if it is well made. This film isn't and will only put you into a deep sleep if you attempt to watch it. Lastly I feel it is important to say that I think this movie is in the publicdomain so if you feel that you must absolutely watch it than a littlesearch on the internet will surely show you a place where you won't need to pay to watch this pile of cinematographic dung.,Negative
"This movie has become an iconic stand-in for what is great about America. <br /><br />Fame is famous for its music and performances. There are several standout actors, singers, and dancers, including Irene Cara, Paul McCrae, Anne Meara*, and the superb Gene Anthony Ray. <br /><br />The plot is not the movie. It follows an interesting format ... but, it all really ends in a kind of mush.<br /><br />Where Parker succeeds is in pushing this movie into periodic overdrive - with the extremely poignant, sometimes beautiful and outright campy music score & performances.<br /><br />The film's climax is a song-dance fest of musicians,dancers, & score by Christopher Gore. A wonderment to behold. <br /><br />* An interesting note about the magnificent and superbly talented Anne Meara ... sometimes talent must reside in the genes ... Ms. Meara is married to one Jerry Stiller and is the mother of Ben Stiller ...",Positive
"This was a watchable movie, but plot was a little weak and most of the jokes were from some of Rodney's earlier movies. With that said, it was worth the time to watch. I gave this a 5 out of 10. So basically, its one of those movies that you do not go out of your way to see, but if you find it on the tube, take a chance.",Negative
"Deliriously romantic comedy with intertwining subplots that mesh beautifully and actors who bounce lines off each other with precise comic timing, a feat that is beautiful to behold. When Cher's spineless fiancé asks her to help him make peace with his estranged, moody younger brother, no one could dream the consequences which follow. Operatic symbolism, Catholic church confessions, love bites and falling snow...""Moonstruck"" is timeless and smooth. It takes about 15 minutes for the picture's rhythm to kick in (there's an early sequence with the grandfather and his dogs at the cemetery that's a little rough, and a following scene with Cosmo and the elderly man at the gate that seems obtuse), but the patchwork of the plot is interwoven with nimble skill, and the movie's wobbly tone and kooky spirit are both infectious. ***1/2 from ****",Positive
"I only heard about Driving Lessons through the ITV adverts, and to be honest, I didn't know how much I would like it. I switched on the TV last night and was totally surprised. Driving Lessons is a modest, simple film which draws you in right from the start. Rupert Grint plays the part of socially awkward teenager Ben brilliantly. He's definitely one to look out for in the future. Dame Eve Walton is played by the fabulous Julie Walters. I loved the simple plot and the way the actors portrayed their characters with great sensitivity. The highlight of the film, for me was Evie's rather colourful poem. It shows how friendships can form between the most unlikely pairs. In my opinion, watching Driving Lessons is a great way to spend 2 hours. The scenery was also striking, especially the countryside. Anyone who can call this sparkling comedy forgettable, I strongly disagree with",Positive
"My wife and I both remembered this film being a lot better than it is. When we rented it last weekend, we wondered if we were watching the same movie we had seen 22 years or so ago. We both agreed that we were probably remembering the TV series, which, in its one-hour segments, was compelled to actually wrap up plot lines. This movie leaves many loose threads, as has been mentioned by others here... basically every main character's story line is left unresolved.<br /><br />Gotta like the title song, though.",Negative
"Cartoon Network seems to be desperate for ratings. Beginning with the cancellation of Samurai Jack, the network seemed hellbent on removing all the shows that made it so popular, such as the Powerpuff Girls, Dexter's Lab, Dragonball Z, etc. When the ratings started to plummet, CN began putting up some pretty mediocre shows. Though Total Drama Island/Action and Chowder stand out because of their clever writing and audience-pleasing gimmicks, there are plenty of other shows that either terrible remakes (George of the Jungle) or rip offs of other shows, such as The Marvelous Misadventures of Flapjack, where the title character acts just like Spongebob, and then there's Johnny Test, which is something of a replacement for Dexter's Laboratory, though it's much more of a sheer rip off than anything.<br /><br />The show's characters are clearly derived from Dexter's Lab, only this time the focus is on Johnny, a blonde (or fiery-haired) character who torments his twin sisters, Susan and Mary, who just HAPPEN to look just like Dexter, from the orange hair, to the glasses, the impossible technology. There is even a rival genius named Bling Bling Boy or Eugene, who appears to be sitting in for Mandark. Then there's Dookie, Johnny's best friend and talking dog, one of Dexter's...I mean, Susan and Mary's early experiments.<br /><br />Dexter's Laboratory was probably one of the best cartoons on television, with its simple, but effective art style, lovable main character, and episodes that don't seem to be a long drag. Johnny Test is a lot different. The art style here isn't nearly as eye-pleasing. In fact, it looks absolutely awful. The characters have motivations that make them really annoying or repulsive. Like how most of the series' episodes consist Johnny and Dookie's quest for havoc on the neighborhood girl Sissy, whom Johnny secretly likes, or the twins' obsession over a boy next door. Seeing these two geniuses swoon at the sight of abs and the fact that Johnny appears to be someone you would NEVER want to associate with, there is no real connection between the viewer and characters.<br /><br />One thing the series heavily exploits in its name is that Johnny is Susan and Mary's guinea pig for their experiments. These range from turning Johnny fat, ugly, monstrous, and even into a woman. The twins then help Johnny in whatever scheme he's planning in return for his services. Whenever there's an episode involving this kind of ""win/win"" deal, it usually comes undone at the seems and those that doesn't come completely off the rails never ends satisfyingly.<br /><br />The writing ranges from mediocre to horrid, however. The 'fat' episode constantly repeats ""It's Phat with a PH. There's a difference, you know."" which is a line that should never be repeated, especially when the episode seems to PROMOTE child obesity, with Johnny becoming a famous star with money and videogames just by becoming fat.<br /><br />Let's talk about how the show doesn't completely rip off Dexter's Lab. The show tosses in a lot of characters, from two Men-in-Black named Mr. Black and Mr. White, a military general who seems to need all his problems solved through Johnny and his sisters, and LOTS of super villains, though even here, the show again steals ideas for other sources, like a Mr. Freeze teenage clone, an evil cat with a butler who wants cats to rule over man (like the evil talking cat from Powerpuff Girls), a bumbling maniac mastermind, a trio of evil skater 'dudes' and even a Mole Man, which is probably the most cliché villain in the media.<br /><br />To top it all off, alongside its ugly animation and unlikeable characters, the voice acting is either passable (like the voices for Mr. Black and Mr. White) to just plain ear-splitting (Johnny, Dookie, and just about every villain in the show). The theme song seems to be the only catchy thing to this show, but then it was redone just a few episodes with a band that just ruined it.<br /><br />So in the end, Johnny Test is not a good cartoon. Its horrible references and jokes about teen culture will dismantle little children's interest in the show, while its bright coloring, ripped-off characters, and dragging episodes will ruin the experience for teens. It's just another one of those crappy shows that Cartoon Network is over-promoting to trick people to watching it (like MTV toward rap). If you need a show that will satisfy your children for a half hour, you'd better stick to Spongebob, because Johnny Test is more of a ""test"" of patience than anything else.",Negative
"This movie sucks ass. Something about a heatwave in some European country, complete trash. There's nothing going for this movie whatsoever. maybe 30 seconds of sex but that's it. There is a very annoying chick who hitches rides with people and really pisses me off. This movie is complete rash and you shouldn't subject yourself to watching it. I regret it it's very boring. I would rate it zero but i can't. No body in their right mind should see this. i'm sure you'll regret it completely i did. How could they think up something this bad. Even Mystery men was better. MYSTERY MEN. That sucks. That movie wasn't worth being made. complete waste of time. The characters in this are very hard to understand and i good very very very bored.",Negative
"I'm a big fan of surrealist art, but this film by Bunuel (with some ideas from Dali) left me cold. Bunuel had a life-long grudge against the Catholic church and delighted in trying to offend Catholics in fairly silly ways. This is one of the silliest; almost like what you'd expect from a smart-aleck 18-year-old in film class. The last few minutes of the movie, which have nothing to do with anything else, are a final nose-thumbing at religion.<br /><br />If you read the ""scholars"" regarding this slow-paced, occasionally amusing film, it's all about how the church and society are guilty of sexual repression. If that is indeed the point, then Bunuel expresses it in the most roundabout fashion possible. The central male character is a nasty brute who loves kicking dogs and knocking blind men down in the street, and who mentally turns billboard ads into strange sexual fantasies. Is this behavior the church's fault (for interrupting his lovemaking), or is he just a jerk? I vote for the latter. I think Bunuel must have had a lot of personal hangups and chose the Catholics as the ones to blame.<br /><br />There are a few moments where you might cry, ""Aha! surrealism!"": a cow in a bed, a giraffe falling out a window (a poor model), a man shredding a feather pillow, a woman flushing a toilet while we watch pictures of seething lava (or a mud pit...hard to tell in B/W). The rest is forgettable self-indulgence. Unfortunately, Bunuel was still chasing the same bogey-men through the rest of his career (Viridiana, Discreet Charm...). If you're interested in seeing surrealism on the screen, check out Jean Cocteau's early work.",Negative
"First, let me say that although I generally appreciate Mike Judge's work, I've been merely tepid in my response to Office Space, King of the Hill, and Beavis and Butthead. I generally prefer more intelligent comedy, and therein lies the irony with respect to Idiocracy.<br /><br />In a future world where the embodiment of Beavis and Butthead's views, basest instincts, and intellectual capacities are the framework of a chaotic, messy, semi-Mad Max semi-Blade Runner society, where every trailer-trash guy's fantasy becomes reality, a man with even average intelligence is threatening and accused of talking gay, and the mob mentality takes over. And this world is also incredibly funny.<br /><br />Yes, it's obvious that Carl's Jr., Starbucks, Costco and Fuddruckers executives will be horrified at the twisted values given their products in the year 2505.<br /><br />There were some missed opportunities with the film, and the relationship between the time travelers - the other being an average intelligence woman who's worried about her boyfriend's (pimp's) retribution - could have been stronger; the chemistry is there. And there don't seem to be too many women in the future.<br /><br />I did leave with a grin on my face, but the experience is a bit better than the memories. Thus, it's my kind of popcorn film, and it will be fun to revisit on video. Recommended! FYI stay through the credits for an extra scene.",Positive
