Text,Review-sentiment,Review-basic-sentiment
I had to replace my other 32G MSD Card. Was not aware of the Card Speed issue and as a result started loosing video and pics from the card as they became corrupted. Did a little research and found out the card write speed was the issue. Did not make sense. But replaced the card and yes it works. Have not lost a pic or a vid since.,Negative,Negative
Ordered several of these as they are much cheaper then at Best Buy. Use in my GoPro and they work great. I prefer several 32GBs over 64GBs just in case they do get corrupted you aren't losing as much data.,Strongly Positive,Positive
Great memory card! Got this on one Amazon's daily deals at a terrific price! Getting ready to upgrade my cell phone and want to have a larger capacity memory card ready to go. This is just what I needed!,Strongly Positive,Positive
"The card was working great. I own quite a few for several of my devices. One that I bough in 2012 suddenly died. I went to the SanDisk website and did a chat support. The Tech tried some quick troubleshooting and after about five minutes asked for my info for an RMA. The process was quick and easy. Like I said, this one suddenly died, no idea why. Luckily I didn't have anything important on it at the time. This is the only one I've ever had fail, and like I said, the RMA process was a breeze. I really like these cards and the customer service was great. For reference, I run these cards in a Samsung Galaxy SII (hercules) - 32 gb, Motorola Droid (sholes) - 16 gb, Motorola Droid 3 (solana) - 32 gb, Samsung Galaxy Note 10.1 (2012) (GT-N8013) -32 gb, it was the Note one that failed. I also have a GoPro but I run the golden SanDisk cards in that, but they are twice the price! I will continue to buy these cards regardless of this isolated incident.",Positive,Positive
"We always come straight to Amazon for our memory card needs, and SanDisk is one of the reliable names in this category.  Lots of usable memory for minimum cost outlay so there is no downside to this product. Max out storage on your compatible devices!",Strongly Positive,Positive
This is the best Class 10 MicroSD card I own. I have compared it to my other cards and it out performs all other cards I have. It came with a SD to microSD card converter which is a nice plus. This card come pre-formatted to work with Android devices and Windows devices. Can't get much easier than that.Great card + fast shipping = no complaints,Strongly Positive,Positive
"Before purchasing this I had a SanDisk 16GB Class 2 microSDHC. Needless to say, I didn't see the need in purchasing one of these. Then I began to read how Class 10 cards really do process recordings faster and records pictures faster. I didn't believe it, so I put it to the test. Using it in my Samsung Galaxy sIII, I installed it and recorded videos, took pictures, and played music on it. I also downloaded PDFs for work and other documents to it. In every test, it was far faster than any other class, and you can tell a difference between the classes. To close, I would just say don't settle for a lower class because it's cheaper. Wait for these to go on sale (because you know as well as I do that they will) and purchase one then. There is no reason to get a card in a lower class.",Strongly Positive,Positive
"I've only had this Memory card for 3.5 weeks and it not only has recently started resetting, it intermittently loses contact with my Cell phone and the memory is lost, erasing everything on it!!!!!! Now I find out my return date has past and I'm stuck with a peice of s*** memory card that I can't do a damn thing about! Thanks a lot for nothing! I will never buy direct from here again!Also, I didn't realize I was supposed to have an adapter too? wow where the heck is that at???",Strongly Negative,Negative
"This card does not work on droid razr phones. Whenever I try to transfer files on the card, it makes the phone freeze completely. I have tried every possibility to get this to work, but this type of card is worthless because it does not work due to its high capacity on phones. Every workaround I have tried to get this card to work, it still causes my phone to freeze.",Strongly Negative,Negative
"I bought one of the 32GB for my Galaxy S4, and another for my Canon T3i. It works no problem in it, detected and formatted out of the box.  SanDisk is one of the most reliable card manufacturers in my opinion. I've gone through and sold a lot of cheap/lesser SD cards throughout the years, and almost all manufacturer has their failures, but to date I haven't had any issues with SanDisk. I've bought this same card for my wife and family members (everyone has the S4), and so far there's been no issues. I use mine heavily everyday, new music and movies, and after 6-9 months haven't had any failures.As far as speed goes, using `dd` on a USB3 card reader I recorded almost 14MB/s write speed and 33MB/s read speed. Making it by far the fastest Class 10 card I've had. They do sell &#34;Extreme&#34; versions of this card which are even faster, but most integrated devices won't see the speed increase benefits.",Strongly Positive,Positive
"I bought this card for my new Samsung Galaxy Note 3, didn't have to do anything but put the card in the phone, no formatting needed. Transferred all of my pictures and a few videos along with about 15 GB of music everything loaded very quickly and I still have a ton of memory left to store whatever I want or need to. Bought this on Amazon at a much better price than I could find anywhere else. I ordered this with Amazons frustration free packaging, just pull the tab on the package and the card is in your hand in less than ten seconds. Recommend for anyone who wants a fast card and a lot of memory.",Strongly Positive,Positive
"I bought this item based off other reviews and recommendations. Installation was extremely easy, and both cards (I bought 2) were shipped in perfect condition. Like others have noted: actual added storage is just over 29 GB. Buying via Amazon was a huge discount as opposed to local in-store options.Shipping was perfect. I would recommend this product to friends/family.",Strongly Positive,Positive
"This card is fast! And cheap!  I used it on my Canon S100 Camera to shoot raw format pictures and 1080 video and it worked flawlessly.  I'm currently using it on my old Mytouch phone for storage.Great product, great price.",Strongly Positive,Positive
It work great in my Asus Tablet for 3 months then it just completely died. It was not recognized by any of my devices. It had just died.I have RMA'd it to Sandisk. The prcess was painless and my replacement should arrive within a few days. They emailed me a return label thru UPS and sent it off last week.When it worked the performance was great and access times were very fast. No lag in reading and writing data.If you get this just make sure you have a back up of your data incase of failure. Had my Tablet synced to my cloud service so I did not lose anything. I have purchased other Sandisk items and have never had a issue.,Positive,Positive
"This card worked in my Galaxy S3 right off the bat.  I did not need to format it or anything.  After about 2 weeks, I was watching a video on my phone and it locked up.  Then the phone showed that the card was damaged.  Now I am unable to copy anything over 100mb to or from the card.  Viewing photos from the gallery also locks up the phone.  Amazon customer service is great, however.  They sent me a new card.  I will update my review after I am able to use the new one for at least a month without any errors.****UPDATE****After having the second card for a few weeks, it also had the same issues.  Even worse, the card was completely unreadable after it locked up.  The card showed about 5 GB of data being used, but could not be accessed via the phone or in a computer.  Sent this one back and will be going back to my trusty 16GB card.",Strongly Negative,Negative
"I bought this for my new camera, and the price is incredible. I am a big fan of SanDisk when it comes to memory cards, so of course, I bought one for my camera, but was unsure about it fitting in my new camera (Samsung wb30f). Turns out, it fits, and the storage capacity is incredible. I am a picture lover, so whenever I am able to take pictures, I do. This gave me over 4,000 pictures (maybe even more, I can't remember). Great price, great storage capacity... can't go wrong",Strongly Positive,Positive
"No issues, plug and play.I have not run benchmarks, but I do store all of my camera and video data to the card. This includes a lot of high definition Daily Roads dashboard cam footage. There's no issues caching all of the temp video files, or storing the ones I opt to save due to the apparently speed and capacity of this card.The only con is the fact I waited so long to buy one. :)",Strongly Positive,Positive
"Arrived DOA but Amazon sent me another one right away and it is perfect. I use it with my GoPro HERO 3 and it is a must if shooting 1440 or better video in order to keep up.Do you need 64gb? Maybe, maybe not but you do need Class 10 so buy it and never look back!",Positive,Positive
True to its name! Sandisk is the best! I am only using this for my smartphone so I guess it's overkill! Many said this type of micro SD card is meant for DSLR's. I'm going for quality and something that would last a long time. That's why I went for this. Highly recommended!,Strongly Positive,Positive
it is amazing how much storage they can fit into such a small form factorremember 1.5 mb floppy disks ?heck this thing is soooo small you might lose itits like pinky nail size smalland holds 64 GB ! awesome,Strongly Positive,Positive
SanDisk is a great brand and it has failed. I have purchased several of these so I think it was just bad luck. I am sure Amazon will replace it.,Negative,Negative
"I have a dashcam.  It didn't come with a memory card so I got this.This card has been working well in a fairly demanding capacity.  That's because like the way most drivers use dashcams, I've got mine set to 10 minute loops.  That means new data is being written over and over again on this card.  So far the card hasn't quit on me and I'm pleased.",Strongly Positive,Positive
"If you carry two of these, one in your camera and one in the camera case pocket (don't lose it), you will never run out of memory. Enough capacity at ~4MB/image to shoot and shoot and shoot.  Download at the end of the day if you want, but you have thousands of pictures on one of these. Couple with batteries (see WASABI review) and you can just never stop shooting.",Strongly Positive,Positive
"This is very good memory for GoPro. Went with 32GB because my brother, who has two GoPro cameras, said he never filled up his 32 so why go for 64? Anyway, this is versatile enough to go in phone or camera, I ordered two more.",Strongly Positive,Positive
"Gets the job done for my GoPro so that's good. I just never liked how small the actual card is due to its nature of it might just get lost...then that's game over. The price was amazing, so I got two for the price of half of one.",Positive,Positive
"I own a couple of these and I've tested them on several devices.  I use these cards mainly for my mobile devices.  The 64 gb has performed well on my galaxy note 2 and galaxy note 3.  I've tested the transfer rates and they are within the prescribed range.  These are not the fastest class 10 cards, but they are sufficient for storing pictures, movies, and songs. I'm able to play songs and movies off of the card without any delay at all.",Positive,Positive
Installed it to my Galaxy S4. Works great!I want more.. waiting for price to go down.. and I wish 128GB comes out soon so I can buy it,Strongly Positive,Positive
"This card is pretty cheap for how tiny (physically) and large (digitally) it is - at least in mid 2014. I got it to extend the storage capacity of my Surface Pro 3, and it has done just that. I can store files on it so that I don't have to take up precious space that can be dedicated towards programs since the Surface Pro 3 has a full Windows 8 on it. It also doubles as a storage device for my GoPro Hero 3 Black, but I have a faster card for it to prevent the freezing issue. The size of this micro SD card just does a great job in storing data like videos, photos, and music. It fits in most devices that are moving to Micro SDXC, such as phones, tablets, and my beloved Surface Pro 3. I highly recommend this card if you just need to extend the storage of your device. Reconsider a faster card if you want to record video straight to it, like with a GoPro.",Positive,Positive
"I bought this to be able to load more music into my Verizon LG Android phone. I spent hours adding music to the card. Then, I put it into my Android phone. The phone did not read anything on the memory card. The other memory cards, 8GB and 32GB worked fine, so it must be a flaw in this memory card. Also, this memory card got stuck in my Android phone's slot. I had to use a utility knife with a very, very thin blade to pull out this card.",Strongly Negative,Negative
There are things that I would like to say about the sand disk ultra.It is the best dang SD card I've ever used.  All rights so let's be honest I just put this in my phone so that I would have extra storage for photos and videos.However it is really good because it just sits in my phone and I don't have to do anything about it.Seriously I can access everything by Just connecting my phone to USB so it is essentially like the phone has another hard drive.,Strongly Positive,Positive
"I love this memory card!! I upgraded the memory on my phone from a 2gb stock card to this and, not only are the transfer rates from card to phone and back WAY faster, but the capacity is great!! I've now replaced my iPod with this because I can have all of my music on my phone as well as any games and I don't have to use iTunes to interface, just drag and drop. Oh, and it's waterproof. Like my phone. Just saying.",Strongly Positive,Positive
"This brand has proven to be reliable and easy to work with. It is versatile for use in my Android devices as well as cameras. Nothing is permanent and I try to have a back up of my files, but it has served me well for a couple of years.",Strongly Positive,Positive
Ordered this one because my 2GB finally wasn't enough storage and I thought I could use the extra GB for future use. SD card is legit and does very well! Definitely recommended.,Strongly Positive,Positive
The 32 gig San Disk memory card went into a tablet given as a Christmas gift.No problems and fast performance.I loaded all the music and some video that was stored in a laptop.I still have 12 gigs left.Very happy with the memory unit.,Strongly Positive,Positive
"I'm not a techie, so I can't do all those great experiments to determine whether or not the transfer speed is as advertised. All I know is, the card works just fine in my Galaxy S3. So far, it has worked great, and seems to be pretty speedy.I have San Disk cards in quite a few of my tech toys, and they've always performed well. I am confident that this one will do the same.",Positive,Positive
"There's a lot of counterfeits on these, and I apparently picked up a bum card from MemoryWhiz. My device shows me there's a 32gb of space there; it just is impossible to gain access to it. Rather, the /sdcard folder is found on my device's internal memory (the memory that came with the device). I even downloaded some apps that were supposed to read and write from my SDCard, but they work even when I unmount the card and remove it. So check out these cards thoroughly when you buy them and make sure they're what they say they are. Naturally, SanDisk isn't going to stand by a counterfeit.",Strongly Negative,Negative
"SOOOO pleased with this little dude.  I actually bought 2 of these - a 32GB and a 16GB for 2 MEEPS that are Christmas gifts, which, BTW, is about the coolest little tablet for little kids as it does it all - books, movies, games, internet, etc - all parentally controlled via cloud!!!  The MEEP has adaquate memory to a degree like all other handheld devices, however, if you want to store a lot games/movies/books on the MEEP you need an extra memory card and this is THE card to buy.  This 32GB was bought to go into a MEEP for the 4 year old and I don't know if she needed a Class 10, but for the low price of this SanDisk, why not?  I highly recommend this little card and the MEEP it went in - both are absolutely worth every penny.",Strongly Positive,Positive
"Works great in the Samsung Galaxy S3 phone. I purchased one for my phone and one for my son's phone and they both work great! We've had no problems with either card. My son loves that he was able to put his whole music library, several translator apps and bible versions, along with several movies on his phone to take with him on a mission trip to Peru and still had room to store thousands of photos he took while there. Being able to use a card like this is one of the main reasons I switched from an iPhone to an S3. Love it!",Strongly Positive,Positive
"I've never had an issue with sandisk memory cards, and likewise.  Great price for what you're getting, memory is getting cheaper, and speed isn't a huge issue for me for smartphone use, so this was ideal.  Can never go wrong with sandisk.",Strongly Positive,Positive
"This has really just been used to store some extra files and pass between computers. It came with the converter to change it to a standard SD card. No issues with either. It always amazes me how so much data can be stored in such a small space. Anyway, it will get more use in the next month. I'm planning on upgrading phones and will knock it down a star if it seems to slow to record video to. So if you just see 5 stars, it means I am lazy and the disk is still good.",Positive,Positive
The microsd is faster that most and is very reliable. I can now hold all my music on my phone. The warranty is also decent on this card. I would recommend it to anyone especially at this great price.,Strongly Positive,Positive
Pros:Maximum external storage for my SGS3.Plenty of space on my phone now to store music and pictures.Fast data transfer.Cons:none.Other:Shipped super fast (think i actually got it next day) packaged well.,Strongly Positive,Positive
I was using a basic memory card in my Samsung Note 3 and when I took a picture it took forever for the phone to put it in the memory card and get ready for a new picture. Once I installed this Sandisk the transfer was almost non-existent. What a difference. Worth the few extra bucks.,Strongly Positive,Positive
"I would not recommend this card if your looking for REAL class 10 write speeds. The most I could get is 9mb/s from this card but for the most part it was about 7-8mb/s. I even did a slow format to exfat in windows 7 with no improvements. I copied over music, pics and movies to test it out ranging from a couple of mb to over a gb. The read speeds were pretty good at around 21mb/s though. I popped in a 32gb class 10 transcend SD card and it consistently got 16-18mb/s write speeds and 24mb/s read speeds. So in conclusion I think this card is not really a class 10. Too bad I read all the negative 1 star reviews after the fact but I will be sending this one back.",Negative,Negative
"Of late, Sandisk appears to have lost their way a little with their flash storage products. It's almost a universal truth that all of their USB flash drives are hopelessly slow; while they're usually reliable, transfer rates of 4MB/sec or less are worthless when filling a 32GB drive. Fortunately, their ""Ultra"" line of SD cards still appears to buck this trend.Formatted as NTFS and used in anelago Mobile Nano II reader, I see write speeds on a 64-bit Linux machine at a consistent 15-16MB/sec when copying large (1GB or larger) files to this card, which more than lives up to its class 10 billing. Reads appear to run at about 19-20MB/sec.I can't comment on reliability as I've only had the card a few days, but everything I've copied so far for testing has made it onto the card (and off again) with no corruption whatsoever; the MD5 checksum of every file I've transferred matches the source. That's more than can be said for the Supertalent Pico USB drive that this SD card and reader are intended to replace, which has never been quite right (it's always occasionally randomly corrupted files of larger than 100MB or so, and the probability of 1GB or greater files surviving was near zero).32GB appears to be the sweet spot at the moment; smaller cards don't cost that much less, and larger cards are beyond the SDHC spec and into SDXC territory, which isn't yet universal in terms of device compatibility (not to mention they cost far more than double for 64GB).For what I paid for this around Thanksgiving (not part of any explicit sale, but definitely a lower price than appears usual as far as camelcamelcamel is concerned) I'm extremely satisfied.Edit: I should also mention that the included mechanical full-size SD adaptor is one of the worst I've ever encountered. There's a lot of friction when the microSD card is inserted, and it's a right bugger to get it out of the adaptor again. Thankfully I have a few other such adaptors lying around should I ever need one; this one's going in the bin.",Positive,Positive
Works as it should. i use it with my GoPro HERO 3+ and I have not had any issues. Holds tons of footage. I have 4 of these and it is overkill but they were so cheap that why not. Better to have it and not need it than need it and not have it.,Strongly Positive,Positive
I used this card to replace the hard disk in my old laptop so I can use it to stream netflix. I installed linux Ubuntu on it. The card works great. It's very fast and is very reliable. I recommend it.,Strongly Positive,Positive
"I love the ultras cause it writes fast to the card with my samsung S3 with not much time in between pics.  I also got one for my Fuji waterproof camera and it takes a few seconds before I can take another photo but that is the limitation of the processor of the camera, not the card. Overall, I love it.  My computer can read them fast and videos are played back at real speed",Strongly Positive,Positive
I used it with my Samsung S4 and it works great. I bring a lot of music and movies with me when I travel and it is great that I don't have to bring an entire hard drive or extra memory cards that can be misplaced. Totally worth the money.,Strongly Positive,Positive
Excellent price for the amount of storage and speed. I just washed this in the washing machine and was preparing to buy another. After checking it for errors it came up with none. Needless to say I don't have to buy another but did feel compelled to write a review. Cheers!,Strongly Positive,Positive
Price was great on Amazon and now even better.  Have the chip in my phone and it appears to work great.....fast and so far no errors have been encountered.,Strongly Positive,Positive
"SanDisk makes great products and this one's just another of them.  I'm using it in a vehicle dash camera to record HD .mov format video and on my shakedown run the camera and the disc worked perfectly together!  32gb of space gives me plenty of room to record, and the Class 10 rating means the card is plenty fast enough to keep up and produce crisp and clear video.  Color was also good.",Strongly Positive,Positive
"delivery was on time, Works perfect with my Galaxy Note 2. great customer service. Thanks for the product.Able to store all my music and movies on my phone now.",Strongly Positive,Positive
"Alot of storage for a great price. Only one probkem: since I installed this card into my Samsung Galaxy Note 3, about once a month or so, when I turn the phone on in the morning it gets stuck in some sort of &#34;boot loop&#34; and hangs on the AT&T logo screen. My phone is stock, and I have altered the software in no way. Granted, I cannot be sure that the card is the cause of this problem, but if I remove it and then boot the phone, it works properly. I love SanDisk products, and I will definitely continue to buy them. Just a word of warning.",Negative,Negative
"I have had cheaper SD Cards in the past, but they almost always wound up letting me down. I made up my mind some time ago that I would stick with SanDisk and have been completely satisfied with all my cards from them ever since. This card sits in my wife's phone and is used to store all her music and pictures. It has been in & out close to a dozen times (because I like to fiddle with stuff) and as proven very durable.In case anyone wants to know, &#34;Class 10&#34; is the only way to go with these cards (until they come out with something faster), the read/write speed is well worth the few extra bucks for my needs.I also have a &#34;Class 10&#34; 64 GB in my Galaxy SIII and it's as good or better. I even got it wet (I mean soaked) and it is still working like a charm.I will definitely recommend this to anyone, and will be sticking with SanDisk for all my other devices.",Strongly Positive,Positive
"My wife and I just upgraded our phone to Note 3 and wanted more space.  We had the phone for 4 days now and Micro SD card works fine.  However, I feel transfer rate is slow when transfering movies from my desktop to SD card.  1.2GB movie will take about 12-16 minutes.  I have pretty high end gaming PC.  Intel I7 980X CPU, 12GB Memory, 7870 ATI Graphic card, 120GB SSD card, 3TB hard drive for storage, 1200W 80Plus Gold PUS, ASUS Sabortooth motherboard,etc.  When transfering movies or file to my WD 2.5 inch external hard drive will take 1-2 minutes.  Still satisfied, since I have more than 90GB of storage on my phone.",Neutral,Neutral
"Purchased this to drop into my Galaxy Note II. Exactly what I wanted.Loaded up the entirety of the card in about 18 minutes, which is not super fast, but very good considering the card was in the phone instead of in the computer using the include adapter.I purchased this product with the worry-free packaging and was for the first time not frustrated with SanDisk.The Super Saver Shipping really sold the deal to me.The price now is on par with most retailers, but I got two Duds from BestBuy and was good to go with the first one from Amazon, doesn't really say much about the product, but gives you a bit of peace of mind when purchasing from this vendor.",Positive,Positive
"Before doing research, i assumed this card would support my brand new Hero 3 camera... considering it was sold off the Gopro site, it was a no brainer... or so i thought.Anyhow, the card seems to preform well under most circumstances WITHOUT using the Protunes settings. (The problems with the Hero 3 where due to the slow write speed of this card under Protunes settings, without this setting the Hero works fine)However, after a few timelapse issues (2 - 5 sec timelapse, which is well in this card's speeds).I noticed the card is corrupt. I tested this in other cameras and found that this problem still persists. I trust Sandisk as my top choice for all my professional work, however this card has failed!I would not recommend this EXPENSIVE card, id jump for a Samsung, or even the Transcend cards. They even come with a better warranty then this card.Nothing but problems and lost memories that i cant replace....",Strongly Negative,Negative
"Item arrived in time as promised. Works well with a galaxy note 10.1. There is nothing more to say about this product as it has been reviewed so many times. It works well, not a bad price at the time of ordering ( now it has come down ). Yes, you get the same card for lesser price from other sellers but I trust amazon for their customer service issues. I prefer to pay 2 bucks more and get it from amazon rather than getting it from unfamiliar sellers.",Positive,Positive
We often to forget the complexity of technology that we use every day.  That is surely the case with purchased memory.  One manufacturer that has never let me down is SanDisk.  I've used it often (not exclusively) and found it to be reliable quite speedy.,Strongly Positive,Positive
Simply excellent.  This is the second 32 GB Ultra I have purchased for my Samsung Galaxy II.  Both are working perfectly.  Data access rate is exceptional for movies.  System both stores and overrides data very easily.,Strongly Positive,Positive
"Have not had any issues, works as intended. I would recommend this and the price was just right. So, if you buy a tablet (that supports 32gb) just get one, or two.",Strongly Positive,Positive
"I use this card in Smasung Galaxy S4 active and before that I used it in my Samsung Galaxy Note 2. It has always worked flawlessly and never given me a single problem. I use the card to copy movies to it. Playback is always smooth. I mostly play high definition movie rips. These require a lot of processing power and data transfer from the card. It has always done great. I will continue to buy this card. I have one in my MacBook Air for backups. Again, no problems.- Damon",Strongly Positive,Positive
Got this product and it was fine until it just stopped working...The last one I had that came with my DROID X on release day worked for the whole time since I got it without a hitch...I get this one and it's dead in less than 60 days...I don't know if I got a lemon myself or the whole supply is bad or faulty... All I have to say is I am very displeased!,Strongly Negative,Negative
"This card is great. It's really fast compared to common cards even from Sandisk, Kingston, etc.If you need to copy files to your card in the shortest time, then this is the right one.It&#8217;s reliable, never missed a photo or music file.5 stars well deserved.",Strongly Positive,Positive
"With all the great reviews on this card, I picked this up for my Samsung Galaxy S III. Popped in the card, and I was happy taking pictures, saving files, and living life.Fast forward two months later, and all of a sudden, the card stops functioning. My phone won't read it any more. My computer won't read it either. Submitted a ticket to Sandisk. Hopefully I can get a replacement that actually works.Thank goodness I saved all my photos on Dropbox.",Strongly Negative,Negative
"As soon as I saw that this card was announced on the various tech sites out there, I knew that I had to buy one.  I went to Amazon and picked one up for $120.  This is a steep price compared to 64gb cards, but this is the largest capacity commercially available.  And I don't want to be swapping out micro SD cards.  That is just so inconvenient.  I did various speed tests on this card and can confirm that you can get 30MB/s+ read speed.  Fastest I saw was a little over 40MB/s.  Write speed varied greatly and seemed to decrease the larger the file got.  Minimum write speed i saw was just under 10 MB/s.  I use this on my Samsung Galaxy Note 3 and have not have any issues with it.",Positive,Positive
Use this card for my slr. Works fantastic and allows me to use burst mode to its full capacity (10fps)... I tried it in my Samsung mp3 player and it works but randomly shows no data and needs a reboot to fix. In all fairness it could be the device or software so I can't deduct a star for that.,Positive,Positive
"I use this card in my tablet, no problems, very fast. Excellent product and VERY HIGHLY RECOMMENDIt was just what I needed for my tablet. Just the right amount of memory and the right price",Strongly Positive,Positive
"Bought this card for my Galaxy S4 and after installing it and loading my music, the card was randomly ejecting itself. After like the 3rd ejection of the morning, the phone reported that the card needed to be reformatted because it was damaged, so I reformatted. The random SDCard ejection and Damaged card kept coming up. After googling, I read that the Galaxy series phones are known to have compatibility issues with SanDisk cards and its a hit or miss, some phones have no issues. I have replaced this card already, which Amazon, shipped me a 2nd card within a few days, but the same problems arise. Not sure if I should switch to a different brand, but this card is definitely useless to me for the time being. Maybe I can give it away to a friend who doesn't have an S4. :/",Strongly Negative,Negative
Great for pictures and music.  Came in a very secure package and a lot of storage for my files.  Reasonably priced also.,Strongly Positive,Positive
"awesome product. it was worth if of buying. it's cheap and have a lot of memory, not to mention the fast processing.",Strongly Positive,Positive
"i still own it but card went bad after 2 weeks of owning it, lost tons of music and data ect and lost all faith in sandisk products. i tried to get it replaced or money back but no return email from seller, so unhappy i lost over 20gigs of movies/music and data. wish there would have been a reply from seller or amazon but i still have a dead sdcard with all my files stuck on it.",Strongly Negative,Negative
"Packaging very secure, product is absolutely legitimate Sandisk card.29.7 GB available storage.[Normal for 32GB card] Amazon comes through again!Speed unknown, works fine in all my **stuff**..Addenda 9-19-13: Two received and working perfectly. The loss of 2.3 GB(32 to 29.7)explained by the data added when formatting the chip.  Seemsto be a legitimate 10 speed. VERY good MicroSDHC! The best!",Strongly Positive,Positive
"I have this card in my Samsung Galaxy III.It has been in there now for about 8 months with no issues.Okay, it had one issue but that was the phone design itself. It would un-mount if the phone was moved around roughly. It seems to pop out very easy in the Samsung Galaxy phones. So I solved the problem by putting some electrical tape on it to hold it in. So far after 8 months it hasn't un-mounted.It will give you an ungodly amount of storage on this phone. If your wondering if your Samsung Phone will take this card - it will with no issues. It shows a total of 59.6 GB of available space once installed. A must have since most phones come with 8 GB of internal memory nowadays.",Strongly Positive,Positive
"Bought for GoPro Hero3.  Slips in, works great, keeps up with camera.  Awesome and cheap. Great for smartphones as well!",Strongly Positive,Positive
Doesn't work in my s2 skyrocket but works in my Xoom. Odd but I have to suffer with it. Seems about the same as my class 4. Will not get sandisk again unless its tons cheaper. 1 was stolen by some tweakers which sucks,Negative,Negative
"Bought both this and a similar Transcend Premium 300X 32 GB MicroSDHC Class 10 UHS for a couple of G1WH dash cams.  Both work well with the cameras.  The key is you need cards compliant with UHS 1 or better.  Look for the U with a 1 or a 3 inside it on the card for these cameras.  The Transcend is rated slightly faster but the cameras seem to like either equally well.  When I purchased this Transcend and the SanDisk were within pennies of each other, so aside from slight price and speed differences, there's not much to recommend one over the other.  And so long as you get at least a UHS 1 card, the same can be said for other manufacturers such as G.Skill, Kingston, or others.",Neutral,Neutral
"Gave it 4 stars because I don't know if the problem is the card or the phone.  I have an intermittant problem where the phone stops recognizing it.  But it's fast, and holds a lot.  I would recommend it.Update:  Had intermittant issues with my phone (galaxy s3).  Finally gave up the ghost completely, computer won't recognize it at all.  I don't think I had any important data on it.  I would take it up with SanDisk, as another reviewer indicated that they replaced his over issues in his phone, but my computer can't even recognize it to wipe it so I'm not sending it anywhere.",Negative,Negative
"Bought it when the price was low. Excellent value. Good transfer speeds and worked on my phone, camera and other devices as well.",Strongly Positive,Positive
"Great card, great price...can't really beat SanDisk. The brand has never let me down and is well built.  I use this on a Mobius Action Camera and it works wonders.  It also has worked well on my GoPro Hero3+ Silver.",Strongly Positive,Positive
"I bought this card because I have several devices that use microSD cards, but not all of them are compatible with the newer and higher-capacity SDXC standard. For SDHC memory cards, 32GB is the largest size available under that technology standard, so I went with this one from Sandisk. That way I didn't have to worry about compatibility issues with any of my devices. I've used Sandisk memory products for a number of years along with many other brands, and I've always had good results from them. I'm happy to say that my experience with this card echoes that of 5,000+ other Amazon users; it's been rock steady, reliable with larger file transfers (several 2GB+ movies at a time), and performed as quickly as I'd hoped for a Class 10 card in regards to its read/write times.Aside from the existing reviews and my previous experiences with Sandisk products, I also picked up this particular card due to its UHS-1 compliance. I don't currently have any UHS-1 devices that can take advantage of the increased speed, but for the negligible cost difference, it just made sense. Standards and technology update so fast these days; any future-proofing a product can provide to extend its usable life is always appreciated.",Strongly Positive,Positive
"This is called &#34;Class 10&#34;, so I ordered it, figuring it would have useable speed. I plugged it in to copy about 9GB of program installation files. I was totally dumbfounded that it took about 3 hours to copy those files onto this &#34;Ultra&#34; &#34;Class 10&#34; SDXC card. (9GB on my super-slow, super-cheap plastic school-kid USB thumb drive takes less than 10 minutes.) So then I tested it on various known computers with typical raw and JPG picture files. Read speeds ranged from 15-25MB/s, while write speeds ranged from 4-8MB/sec for big files, and below 1MB/sec for small files. This is what I would call largely unusable. VERY disappointing.",Strongly Negative,Negative
"I was very excited to add this memory card to my G2 and finally not have to worry about used up memory anymore. This was short lived however as maybe a few months had passed when the memory card refused to write anymore data. I tried formatting it (never could wipe it), using it in a thumb drive reader kwpould not delete data), all to no avail. Luckily the data I had on it was still salvageable.",Strongly Negative,Negative
got it on time in a simple but secure packaging. inserted it and worked without issues. comes in a clear plastic case with an SD adapter. the is the typical SD case size.the sale price of $16 and change was great as well.love it!,Strongly Positive,Positive
It's a good capacity but the speed is slow that is almost 10M...but it's acceptable to me. I like it.,Positive,Positive
As advertised. Good write and read speeds and works well with new Microsoft surface. Only complaint is there was a significant price drop after I purchased this card. But that's not amazons fault nor the product.,Positive,Positive
My Headline says it ALL!  How can U go wrong?  & the price was better that what I was looking for.  If U have read any of my past reviews I hope that they have helped of u're on the fence about a pending purchase or have nothing to base a decision on.,Strongly Positive,Positive
Excellent card. It is currently installed in my Samsung GS3 and works flawlessly. Highly recommended but make sure your phone/device will handle the size; some don't like cards &#62; 16GB.,Strongly Positive,Positive
super fast transfer speed. very very impressed with the price as well. I'll be getting another no doubt. Two Words.,Strongly Positive,Positive
"The first one i received died in less than 2 months. It just stopped reading (lost all that was on the card), but Sandisk customer service was excellent and replaced it. Not so enthused about the speed. Transfers between phone and PC (USB 2.0) weren't impressive in my opinion, slow, but the bottleneck could be the phone, but still...",Negative,Negative
"I bought this card when I got my Note 2 back in October, it is perfect and fast.  No problems in any way and fully compatible with my device.UPDATE 1/15/14: I bought a second card for my Note 3 and it it excellent.  The frustration free packaging was much appreciated from the other packing last year.  My first original card got corrupted when I put it in an old feature phone but I am confident it had nothing to do with the card in any way.  I have tested these cards with the Galaxy Note 2, Note 3, Note 10.1 2014 and Tab 3 7"" and they all read the card no problem.  I have been extremely satisfied so far.",Strongly Positive,Positive
I recently upgraded from a nearly three-year-old HTC Windows Phone to a Samsung Galaxy S4 and decided to give it a huge memory boost. This card filled the bill perfectly. Add a good file manager to your App collection so you can use it effectively. Recommended.,Strongly Positive,Positive
